code,name,price,exchange,amount
002346,柘中股份,9.72,5483.74万,38.24亿
002347,泰尔股份,4.77,1.18亿,23.53亿
002348,高乐股份,3.38,1.23亿,30.05亿
002349,精华制药,7.70,1.15亿,62.47亿
002350,北京科锐,6.10,6432.40万,32.27亿
002351,漫步者,17.28,18.37亿,90.03亿
002352,顺丰控股,42.92,11.25亿,2055.34亿
002353,杰瑞股份,36.18,2.52亿,250.88亿
002354,天娱数科,4.46,8.89亿,72.18亿
002355,兴民智通,6.70,2.71亿,41.42亿
002356,赫美集团,3.62,2.25亿,47.47亿
002357,富临运业,6.53,7464.29万,20.47亿
002358,森源电气,4.57,1.39亿,42.46亿
002360,同德化工,5.07,2549.10万,16.64亿
002361,神剑股份,3.89,9450.56万,31.19亿
002362,汉王科技,21.00,5.19亿,43.59亿
002363,隆基机械,6.80,6079.90万,28.27亿
002364,中恒电气,7.17,1.35亿,40.02亿
002365,永安药业,8.10,3595.41万,19.76亿
002366,融发核电,4.51,1.90亿,56.67亿
002367,康力电梯,6.64,7979.73万,34.94亿
002368,太极股份,26.12,9.71亿,162.00亿
002369,卓翼科技,6.69,2.39亿,37.84亿
002370,亚太药业,3.31,8639.97万,20.70亿
002371,北方华创,422.68,46.89亿,2251.45亿
002372,伟星新材,13.68,1.23亿,201.21亿
002373,千方科技,10.36,3.26亿,142.72亿
002374,中锐股份,3.13,1.72亿,33.97亿
002375,亚厦股份,3.94,6998.31万,52.28亿
002376,新北洋,6.80,1.08亿,47.52亿
002377,国创高新,2.84,1.26亿,25.75亿
002378,章源钨业,6.82,1.34亿,81.51亿
002379,宏创控股,7.41,1.47亿,84.21亿
002380,科远智慧,19.92,1.66亿,28.33亿
002381,双箭股份,6.64,5522.40万,21.38亿
002382,蓝帆医疗,5.33,4802.50万,53.28亿
002383,合众思壮,8.62,6.03亿,53.12亿
002384,东山精密,30.10,45.28亿,417.28亿
002385,大北农,4.55,2.82亿,150.73亿
002386,天原股份,4.49,9142.82万,58.43亿
002387,维信诺,13.28,23.54亿,183.86亿
002388,ST新亚,5.04,62.85万,25.15亿
002389,航天彩虹,19.91,8.36亿,197.27亿
002390,信邦制药,3.58,7406.58万,66.29亿
002391,长青股份,5.11,2060.43万,23.72亿
002392,北京利尔,4.02,9843.78万,33.58亿
002393,力生制药,17.08,3544.39万,43.63亿
002394,联发股份,7.42,3028.21万,23.99亿
002395,双象股份,15.85,1.11亿,42.51亿
002396,星网锐捷,17.98,2.66亿,104.87亿
002397,梦洁股份,2.64,3459.69万,15.52亿
002398,垒知集团,4.25,5831.88万,24.62亿
002399,海普瑞,11.09,4450.50万,138.31亿
002400,省广集团,8.39,37.95亿,144.83亿
002401,中远海科,16.69,1.89亿,61.79亿
002402,和而泰,19.40,75.01亿,155.47亿
002403,爱仕达,10.10,3.33亿,30.01亿
002404,嘉欣丝绸,6.15,1.32亿,28.03亿
002405,四维图新,10.15,10.91亿,239.09亿
002406,远东传动,7.15,4.53亿,43.06亿
002407,多氟多,13.10,5.31亿,141.52亿
002408,齐翔腾达,5.29,9679.78万,145.53亿
002409,雅克科技,64.90,8.74亿,206.72亿
002410,广联达,13.71,8.52亿,217.77亿
002412,汉森制药,6.17,4060.57万,30.72亿
002413,雷科防务,4.71,2.03亿,58.90亿
002414,高德红外,8.19,4.38亿,278.35亿
002415,海康威视,31.40,15.88亿,2859.28亿
002416,爱施德,14.99,13.29亿,183.46亿
002418,康盛股份,2.48,1.45亿,28.18亿
002419,天虹股份,5.10,6503.41万,59.60亿
002420,毅昌科技,5.97,5623.85万,23.90亿
002421,达实智能,3.32,2.27亿,66.51亿
002422,科伦药业,31.14,9.72亿,407.52亿
002423,中粮资本,16.10,14.99亿,370.96亿
002424,ST百灵,4.30,3.91亿,52.17亿
002425,ST凯文,2.32,1.53亿,22.18亿
002426,胜利精密,2.49,4.88亿,84.72亿
002427,尤夫股份,3.81,4576.37万,37.54亿
002428,云南锗业,21.96,14.94亿,143.41亿
002429,兆驰股份,5.12,3.55亿,231.65亿
002430,杭氧股份,24.80,1.39亿,241.06亿
002431,棕榈股份,2.46,3.53亿,44.60亿
002432,九安医疗,44.49,3.21亿,199.95亿
002434,万里扬,7.03,4.16亿,92.19亿
002436,兴森科技,12.26,18.50亿,183.95亿
002437,誉衡药业,2.47,1.90亿,54.11亿
002438,江苏神通,13.10,1.54亿,61.42亿
002439,启明星辰,18.12,5.81亿,131.22亿
002440,闰土股份,6.58,3740.58万,62.27亿
002441,众业达,7.60,8493.54万,30.33亿
002442,龙星化工,4.90,7462.91万,23.91亿
002443,金洲管道,6.15,4839.50万,31.94亿
002444,巨星科技,26.62,6.01亿,306.40亿
002445,中南文化,2.34,9965.14万,55.73亿
002446,盛路通信,7.27,3.93亿,61.63亿
002448,中原内配,6.16,6171.32万,29.99亿
002449,国星光电,8.11,1.19亿,50.00亿
002451,摩恩电气,6.73,1.32亿,29.55亿
002452,长高电新,7.48,1.42亿,38.59亿
002453,华软科技,5.95,1.52亿,36.35亿
002454,松芝股份,6.81,9781.43万,42.70亿
002455,百川股份,8.45,4.09亿,42.89亿
002456,欧菲光,15.96,64.71亿,519.12亿
002457,青龙管业,12.85,3.76亿,42.83亿
002458,益生股份,9.25,2.01亿,69.27亿
002459,晶澳科技,16.40,14.26亿,542.18亿
002460,赣锋锂业,38.93,30.55亿,470.56亿
002461,珠江啤酒,8.95,8252.06万,198.09亿
002462,嘉事堂,12.92,7632.51万,37.66亿
002463,沪电股份,38.99,17.13亿,746.33亿
002465,海格通信,12.05,6.97亿,293.02亿
002466,天齐锂业,37.81,19.52亿,558.18亿
002467,二六三,4.79,3.42亿,65.31亿
002468,申通快递,10.52,1.54亿,156.96亿
002469,三维化学,7.99,7.68亿,50.25亿
002470,金正大,1.81,1.51亿,59.47亿
002471,中超控股,2.55,9263.88万,33.13亿
002472,双环传动,29.01,3.67亿,218.21亿
002474,榕基软件,6.73,2.61亿,35.72亿
002475,立讯精密,39.30,30.72亿,2835.22亿
002476,宝莫股份,4.59,9224.46万,28.09亿
002478,常宝股份,5.20,4394.35万,37.42亿
002479,富春环保,4.62,5289.14万,39.87亿
002480,新筑股份,4.95,9890.24万,38.00亿
002481,双塔食品,5.00,1.14亿,55.91亿
002482,广田集团,1.88,1.09亿,70.36亿
002483,润邦股份,5.12,7173.45万,45.32亿
002484,江海股份,16.49,11.68亿,135.30亿
002485,ST雪发,3.45,1425.76万,18.77亿
002486,嘉麟杰,2.27,4370.62万,18.89亿
002487,大金重工,21.85,2.58亿,137.86亿
002488,金固股份,9.33,2.84亿,85.84亿
002489,浙江永强,3.22,1.09亿,61.60亿
002490,ST墨龙,2.62,4248.52万,14.19亿
002491,通鼎互联,4.30,7311.73万,50.59亿
002492,恒基达鑫,4.99,4232.03万,19.85亿
002493,荣盛石化,9.98,2.93亿,947.93亿
002494,华斯股份,4.05,2924.03万,11.61亿
002495,佳隆股份,2.22,7912.34万,15.85亿
002496,辉丰股份,2.17,1.50亿,25.64亿
002497,雅化集团,11.09,3.12亿,116.84亿
002498,汉缆股份,3.33,7872.94万,110.78亿
002500,山西证券,6.49,4.25亿,232.98亿
002501,利源股份,1.63,3.62亿,57.72亿
002506,协鑫集成,2.76,5.01亿,161.42亿
002507,涪陵榨菜,15.26,1.88亿,175.32亿
002508,老板电器,22.73,2.05亿,211.81亿
002510,天汽模,6.20,13.15亿,57.77亿
002511,中顺洁柔,7.19,8159.56万,91.52亿
002512,达华智能,4.71,2.50亿,49.38亿
002513,蓝丰生化,5.88,1.48亿,15.52亿
002514,宝馨科技,7.63,4.54亿,42.27亿
002515,金字火腿,4.70,1.10亿,53.04亿
002516,旷达科技,5.24,9354.66万,76.20亿
002517,恺英网络,13.38,14.19亿,256.13亿
002518,科士达,19.93,3.17亿,112.64亿
002519,银河电子,5.78,2.35亿,64.61亿
002520,日发精机,5.02,1.32亿,32.38亿
002521,齐峰新材,10.54,2.18亿,42.46亿
002522,浙江众成,4.12,5105.10万,35.80亿
002523,天桥起重,2.85,8952.97万,40.23亿
002524,光正眼科,4.26,1.42亿,21.65亿
002526,山东矿机,2.71,1.60亿,47.63亿
002527,新时达,7.92,1.56亿,41.91亿
002528,ST英飞拓,3.21,1.42亿,33.71亿
002529,海源复材,8.62,1.36亿,22.41亿
002530,金财互联,9.39,6.95亿,65.27亿
002531,天顺风能,8.66,2.69亿,154.74亿
002532,天山铝业,8.72,5.69亿,360.14亿
002533,金杯电工,9.54,1.07亿,60.81亿
002534,西子洁能,11.72,5879.10万,85.65亿
002535,林州重机,3.76,6974.79万,28.06亿
002536,飞龙股份,10.91,1.63亿,58.54亿
002537,海联金汇,6.45,1.91亿,75.72亿
002538,司尔特,6.25,3.03亿,53.35亿
002539,云图控股,7.94,1.32亿,70.12亿
002540,亚太科技,5.68,6156.47万,49.28亿
002541,鸿路钢构,15.91,1.03亿,78.94亿
002542,中化岩土,4.16,11.55亿,66.61亿
002543,万和电气,10.17,1.18亿,67.29亿
002544,普天科技,22.65,2.71亿,153.82亿
002545,东方铁塔,7.05,1.26亿,79.68亿
002546,新联电子,4.16,6266.70万,33.33亿
002547,春兴精工,4.25,6.09亿,46.91亿
002548,金新农,4.18,7122.18万,33.63亿
002549,凯美特气,7.47,1.43亿,51.72亿
002550,千红制药,6.24,1.01亿,56.80亿
002551,尚荣医疗,3.18,5139.26万,19.41亿
002552,宝鼎科技,12.26,4938.29万,39.26亿
002553,南方精工,12.42,3.56亿,31.15亿
002554,惠博普,2.64,6026.53万,35.55亿
002555,三七互娱,17.19,28.13亿,275.83亿
002556,辉隆股份,5.73,7517.62万,53.40亿
002557,洽洽食品,31.65,1.28亿,160.12亿
002558,巨人网络,13.28,7.16亿,256.93亿
002559,亚威股份,9.29,3.08亿,46.50亿
002560,通达股份,6.34,6793.60万,28.72亿
002561,徐家汇,9.40,2.23亿,38.96亿
002562,兄弟科技,4.31,1.21亿,30.24亿
002563,森马服饰,6.26,6330.85万,138.25亿
002564,*ST天沃,4.20,9506.63万,36.05亿
002565,顺灏股份,3.76,2.52亿,39.64亿
002566,益盛药业,7.13,2702.51万,16.53亿
002567,唐人神,5.32,2.77亿,76.16亿
002568,百润股份,25.00,3.40亿,179.10亿
002569,ST步森,10.13,9004.95万,14.17亿
002570,贝因美,4.28,4.13亿,46.22亿
002571,德力股份,4.61,4755.05万,13.75亿
002572,索菲亚,17.02,4.11亿,110.88亿
002573,清新环境,4.21,3511.38万,59.04亿
002574,明牌珠宝,4.80,3170.23万,25.34亿
002575,群兴玩具,6.08,8089.55万,35.01亿
002576,通达动力,13.52,8107.48万,21.91亿
002577,雷柏科技,16.06,9548.69万,45.43亿
002578,闽发铝业,3.12,5826.13万,26.87亿
002579,中京电子,8.32,1.68亿,48.41亿
002580,圣阳股份,8.28,1.72亿,37.45亿
002581,未名医药,13.52,1.98亿,54.19亿
002582,好想你,6.06,5745.84万,20.81亿
002583,海能达,19.94,74.10亿,255.74亿
002584,西陇科学,7.38,2.13亿,31.92亿
002585,双星新材,5.66,9278.90万,50.54亿
002586,*ST围海,2.09,3326.14万,18.75亿
002587,奥拓电子,6.98,6.55亿,35.96亿
002588,史丹利,7.70,5.54亿,78.51亿
002589,瑞康医药,3.08,1.54亿,42.06亿
002590,万安科技,13.94,1.91亿,63.50亿
002591,恒大高新,5.36,1.10亿,11.98亿
002592,ST八菱,4.97,5930.21万,13.06亿
002593,日上集团,3.22,4927.15万,18.37亿
002594,比亚迪,290.00,44.71亿,3371.13亿
002595,豪迈科技,43.85,1.46亿,348.50亿
002596,海南瑞泽,2.70,1.55亿,27.61亿
002597,金禾实业,25.27,1.92亿,143.20亿
002598,山东章鼓,8.68,6664.19万,24.48亿
002599,盛通股份,8.11,5.56亿,32.68亿
002600,领益智造,8.94,28.21亿,616.28亿
002601,龙佰集团,18.78,3.37亿,373.47亿
002602,ST华通,4.15,17.52亿,285.56亿
002603,以岭药业,17.46,2.91亿,240.30亿
002605,姚记科技,33.50,22.81亿,111.42亿
002606,大连电瓷,9.85,1.33亿,41.48亿
002607,中公教育,3.49,17.28亿,175.50亿
002608,江苏国信,7.47,9364.75万,282.22亿
002609,捷顺科技,8.23,1.03亿,37.81亿
002611,东方精工,8.79,13.04亿,87.47亿
002612,朗姿股份,17.32,1.73亿,43.91亿
002613,北玻股份,3.99,5271.15万,24.30亿
002614,奥佳华,6.32,4830.42万,27.87亿
002615,哈尔斯,8.17,2.17亿,24.83亿
002616,长青集团,4.42,3254.74万,20.78亿
002617,露笑科技,6.95,5.39亿,131.46亿
002620,瑞和股份,3.56,4437.62万,11.22亿
002622,皓宸医疗,3.18,2.54亿,26.71亿
002623,亚玛顿,17.31,5728.31万,34.38亿
002624,完美世界,11.70,9.51亿,213.80亿
002625,光启技术,41.63,53.35亿,739.86亿
002626,金达威,16.16,9274.19万,98.55亿
002627,三峡旅游,5.10,4192.02万,36.58亿
002628,成都路桥,5.14,4.00亿,38.81亿
002629,仁智股份,3.29,1.22亿,11.36亿
002630,华西能源,3.16,2.02亿,33.49亿
002631,德尔未来,4.49,5788.29万,32.41亿
002632,道明光学,8.23,1.29亿,47.80亿
002633,申科股份,12.14,1.03亿,18.12亿
002634,棒杰股份,3.94,6580.46万,17.59亿
002635,安洁科技,15.76,2.33亿,62.31亿
002636,金安国纪,8.40,7789.30万,60.84亿
002637,赞宇科技,9.50,4406.86万,42.06亿
002638,勤上股份,2.20,8252.79万,29.64亿
002639,雪人股份,6.62,1.10亿,43.07亿
002640,跨境通,3.01,2.71亿,42.95亿
002641,公元股份,4.40,4204.75万,49.90亿
002642,荣联科技,7.73,2.61亿,46.75亿
002643,万润股份,10.80,1.94亿,97.48亿
002644,佛慈制药,8.50,7199.71万,43.41亿
002645,华宏科技,7.60,9275.10万,38.69亿
002646,天佑德酒,10.64,6718.60万,50.28亿
002647,仁东控股,7.34,1.77亿,41.10亿
002648,卫星化学,18.67,3.63亿,628.50亿
002649,博彦科技,12.58,5.63亿,69.02亿
002650,ST加加,4.77,1.20亿,54.95亿
002651,利君股份,6.86,1.54亿,38.79亿
002652,扬子新材,3.34,1.32亿,17.08亿
002653,海思科,32.65,1.40亿,174.18亿
002654,万润科技,14.02,12.76亿,118.50亿
002655,共达电声,13.70,3.55亿,49.31亿
002656,ST摩登,--,--,8.04亿
002657,中科金财,25.54,3.37亿,85.91亿
002658,雪迪龙,6.22,3703.58万,22.31亿
002659,凯文教育,5.65,3.02亿,33.80亿
002660,茂硕电源,8.82,1.36亿,22.67亿
002661,克明食品,9.40,5617.92万,30.34亿
002662,京威股份,4.09,4.51亿,61.35亿
002663,普邦股份,1.91,8373.66万,26.67亿
002664,信质集团,13.92,1.67亿,55.92亿
002666,德联集团,4.48,4507.65万,20.20亿
002667,威领股份,10.12,2.62亿,23.89亿
002668,TCL智家,10.47,1.68亿,113.51亿
002669,康达新材,9.48,8975.25万,28.59亿
002670,国盛金控,11.25,4.28亿,182.63亿
002671,龙泉股份,4.61,7789.75万,25.46亿
002672,东江环保,4.72,4333.39万,39.64亿
002673,西部证券,9.06,13.23亿,372.29亿
002674,兴业科技,9.79,3125.57万,28.28亿
002675,东诚药业,13.50,9799.15万,100.35亿
002676,顺威股份,6.00,1.74亿,43.20亿
002677,浙江美大,7.43,3286.99万,43.42亿
002678,珠江钢琴,4.60,2619.73万,62.45亿
002679,福建金森,8.73,4756.37万,20.58亿
002681,奋达科技,5.43,5.99亿,80.39亿
002682,龙洲股份,4.49,1.83亿,25.25亿
002683,广东宏大,29.11,3.27亿,192.24亿
002685,华东重机,6.79,5.70亿,68.41亿
002686,亿利达,6.12,7804.10万,31.99亿
002687,乔治白,4.61,5608.25万,19.03亿
002688,金河生物,4.33,3823.01万,32.26亿
002689,远大智能,3.48,1.12亿,36.29亿
002690,美亚光电,15.72,1.05亿,68.03亿
002691,冀凯股份,5.82,8715.59万,19.55亿
002692,远程股份,4.22,5200.40万,30.29亿
002693,双成药业,22.22,14.09亿,91.41亿
002694,顾地科技,6.06,1.74亿,33.51亿
002695,煌上煌,7.84,3535.27万,36.41亿
002696,百洋股份,5.13,3203.17万,17.65亿
002697,红旗连锁,5.14,1.12亿,55.39亿
002698,博实股份,14.33,3.67亿,120.58亿
002700,ST浩源,10.36,3982.36万,34.68亿
002701,奥瑞金,5.38,2.87亿,137.59亿
002702,海欣食品,4.03,9808.29万,18.61亿
002703,浙江世宝,13.14,2.46亿,77.01亿
002705,新宝股份,14.73,1.17亿,119.04亿
002706,良信股份,7.04,1.35亿,64.40亿
002707,众信旅游,7.24,2.25亿,59.75亿
002708,光洋股份,9.29,2.87亿,45.95亿
002709,天赐材料,21.75,12.72亿,300.70亿
002712,思美传媒,6.64,6.78亿,35.92亿
002713,东易日盛,4.03,1.13亿,16.58亿
002714,牧原股份,42.14,13.06亿,1605.84亿
002715,登云股份,16.36,1.70亿,22.58亿
002716,湖南白银,3.45,2.44亿,76.26亿
002717,岭南股份,3.19,9.26亿,51.06亿
002718,友邦吊顶,12.43,2235.14万,8.11亿
002719,麦趣尔,8.04,6341.14万,13.01亿
002721,ST金一,2.82,1.62亿,75.28亿
002722,物产金轮,15.42,3.04亿,27.06亿
002723,小崧股份,6.34,1.75亿,20.11亿
002724,海洋王,5.50,4082.38万,31.45亿
002725,跃岭股份,12.25,2.93亿,25.96亿
002726,龙大美食,6.82,8126.14万,73.46亿
002727,一心堂,14.23,1.37亿,58.02亿
002728,特一药业,8.83,2.28亿,33.07亿
002729,好利科技,13.45,1.61亿,23.60亿
002730,电光科技,7.69,3769.25万,26.61亿
002731,萃华珠宝,8.50,4182.11万,19.52亿
002732,燕塘乳业,15.89,2444.00万,24.88亿
002733,雄韬股份,12.86,7714.89万,47.44亿
002734,利民股份,7.42,1.03亿,24.10亿
002735,王子新材,10.08,2.05亿,28.28亿
002736,国信证券,11.79,4.09亿,1077.47亿
002737,葵花药业,20.33,2.38亿,118.73亿
002738,中矿资源,36.91,11.35亿,262.51亿
002739,万达电影,12.17,6.40亿,256.17亿
002741,光华科技,15.00,4.45亿,54.23亿
002742,ST三圣,4.98,2.03亿,21.51亿
002743,富煌钢构,5.60,8968.59万,24.34亿
002745,木林森,8.34,1.36亿,88.79亿
002746,仙坛股份,6.09,5026.26万,43.22亿
002747,埃斯顿,17.22,7.00亿,135.52亿
002748,ST世龙,6.64,2523.71万,15.94亿
002749,国光股份,13.51,5352.79万,57.10亿
002750,*ST龙津,2.84,5566.00万,11.32亿
002752,昇兴股份,5.47,7170.66万,53.43亿
002753,永东股份,6.42,2479.01万,15.59亿
002755,奥赛康,13.45,1.29亿,124.84亿
002756,永兴材料,43.88,8.69亿,170.56亿
002757,南兴股份,16.48,1.04亿,46.48亿
002758,浙农股份,8.80,3642.83万,45.58亿
002759,天际股份,8.69,1.40亿,43.54亿
002760,凤形股份,19.73,6517.30万,21.31亿
002761,浙江建投,--,--,102.51亿
002762,金发拉比,6.98,5516.86万,14.75亿
002763,汇洁股份,6.81,3048.39万,20.67亿
002765,蓝黛科技,8.29,9.88亿,49.40亿
002766,索菱股份,5.77,1.75亿,49.02亿
002767,先锋电子,13.70,5844.27万,17.83亿
002768,国恩股份,22.00,5819.87万,38.88亿
002769,普路通,6.79,9533.61万,22.57亿
002771,真视通,19.72,1.93亿,34.41亿
002772,众兴菌业,7.05,1.04亿,27.50亿
002773,康弘药业,19.46,1.70亿,133.37亿
002774,快意电梯,7.05,4978.24万,19.86亿
002775,文科股份,3.17,3715.55万,14.21亿
002777,久远银海,20.44,5.03亿,82.68亿
002778,中晟高科,16.83,9525.59万,20.77亿
002779,中坚科技,50.49,4.61亿,59.80亿
002780,三夫户外,11.83,6491.86万,15.46亿
002782,可立克,12.63,2.00亿,62.02亿
002783,凯龙股份,8.91,1.53亿,38.91亿
002785,万里石,37.14,2.31亿,62.34亿
002786,银宝山新,11.43,4.72亿,56.48亿
002787,华源控股,11.57,3.08亿,29.70亿
002788,鹭燕医药,8.77,5682.60万,33.47亿
002789,建艺集团,11.34,3364.99万,14.91亿
002790,瑞尔特,7.82,3143.32万,20.39亿
002791,坚朗五金,29.08,1.31亿,47.78亿
002792,通宇通讯,15.53,5.85亿,48.73亿
002793,罗欣药业,4.27,5684.53万,46.37亿
002795,永和智控,4.61,1.16亿,20.04亿
002796,世嘉科技,12.03,1.98亿,27.25亿
002797,第一创业,8.59,29.73亿,360.99亿
002798,帝欧家居,4.13,3149.43万,13.02亿
002799,环球印务,8.18,6762.86万,26.18亿
002800,天顺股份,12.06,8179.83万,17.08亿
002801,微光股份,22.39,3800.41万,25.93亿
002802,洪汇新材,12.82,2.32亿,23.33亿
002803,吉宏股份,14.52,2.33亿,41.90亿
002805,丰元股份,14.33,3.55亿,39.95亿
002806,华锋股份,13.19,3.19亿,20.76亿
002807,江阴银行,4.12,2.11亿,101.29亿
002808,ST恒久,3.82,6473.79万,7.12亿
002809,红墙股份,8.32,1877.47万,11.46亿
002810,山东赫达,14.45,1.67亿,46.24亿
002811,郑中设计,8.63,4856.99万,21.33亿
002812,恩捷股份,37.59,8.05亿,307.15亿
002813,路畅科技,26.80,7347.56万,31.75亿
002815,崇达技术,9.53,1.65亿,61.07亿
002816,和科达,20.17,1.33亿,20.17亿
002817,黄山胶囊,6.39,7368.76万,18.53亿
002818,富森美,13.00,3020.96万,38.79亿
002819,东方中科,29.54,4.30亿,69.49亿
002820,桂发祥,8.71,8316.72万,17.43亿
002821,凯莱英,83.06,2.92亿,272.98亿
002822,ST中装,3.45,4527.18万,18.05亿
002823,凯中精密,14.76,1.98亿,31.94亿
002824,和胜股份,18.95,2.32亿,35.84亿
002825,纳尔股份,7.72,4745.83万,20.11亿
002826,易明医药,10.83,7375.55万,19.07亿
002827,高争民爆,31.89,4.50亿,88.02亿
002828,贝肯能源,9.70,2.45亿,18.65亿
002829,星网宇达,19.99,3.72亿,28.62亿
002830,名雕股份,12.98,2318.57万,8.68亿
002831,裕同科技,25.79,1.46亿,134.36亿
002832,比音勒芬,19.74,1.36亿,76.87亿
002833,弘亚数控,18.89,3.07亿,46.71亿
002835,同为股份,17.39,1.09亿,22.13亿
002836,新宏泽,7.93,4500.32万,18.27亿
002837,英维克,33.16,8.69亿,214.03亿
002838,道恩股份,12.88,1.83亿,50.26亿
002839,张家港行,4.36,2.09亿,102.33亿
002840,华统股份,12.19,2.48亿,58.95亿
002841,视源股份,41.89,4.31亿,218.40亿
002842,翔鹭钨业,6.30,4839.94万,13.60亿
002843,泰嘉股份,17.88,1.93亿,44.93亿
002845,同兴达,15.98,2.75亿,39.99亿
002846,英联股份,8.10,1.19亿,20.82亿
002847,盐津铺子,55.22,7539.50万,134.86亿
002848,高斯贝尔,9.33,1.06亿,15.24亿
002849,威星智能,17.54,5.43亿,33.31亿
002850,科达利,107.56,2.94亿,207.63亿
002851,麦格米特,44.70,25.22亿,196.28亿
002852,道道全,8.04,4232.00万,22.98亿
002853,皮阿诺,9.82,6214.81万,12.99亿
002855,捷荣技术,25.80,2.96亿,63.53亿
002856,美芝股份,10.04,5876.50万,12.16亿
002857,三晖电气,12.35,1.24亿,15.81亿
002858,力盛体育,12.47,1.79亿,18.30亿
002859,洁美科技,21.23,1.34亿,86.11亿
002860,星帅尔,9.08,4221.02万,26.59亿
002861,瀛通通讯,13.28,3.50亿,17.56亿
002862,实丰文化,22.99,6.91亿,20.73亿
002863,今飞凯达,4.50,5737.26万,26.94亿
002864,盘龙药业,27.55,6786.60万,20.38亿
002865,钧达股份,60.50,7.66亿,136.04亿
002866,传艺科技,19.35,4.20亿,35.08亿
002867,周大生,12.26,1.88亿,132.38亿
002868,绿康生化,17.78,1.74亿,27.18亿
002869,金溢科技,28.86,3.97亿,45.96亿
002870,香山股份,32.22,6015.73万,33.53亿
